Postal Code,Planning Region,Planning Area,LONGITUDE,LATITUDE
608533,WEST REGION,JURONG EAST,103.7424168,1.335557318
098407,CENTRAL REGION,BUKIT MERAH,103.8123925,1.266660588
534038,NORTH EAST REGION,HOUGANG,103.8946653,1.36390787
518181,EAST REGION,PASIR RIS,103.9606441,1.3756369869999998
828722,NORTH EAST REGION,PUNGGOL,103.9040368,1.402841615
828741,NORTH EAST REGION,PUNGGOL,103.913166,1.392327267
479265,EAST REGION,BEDOK,103.9278209,1.337520379
368061,CENTRAL REGION,TOA PAYOH,103.8808498,1.340990767
506847,EAST REGION,PASIR RIS,103.9668875,1.356352772
506864,EAST REGION,PASIR RIS,103.9661228,1.35666433
098012,CENTRAL REGION,BUKIT MERAH,103.8164541,1.264890108
544759,NORTH EAST REGION,SENGKANG,103.8964475,1.388861964
506860,EAST REGION,PASIR RIS,103.9649167,1.355772574
807018,NORTH EAST REGION,SERANGOON,103.8691122,1.386824756
828723,NORTH EAST REGION,PUNGGOL,103.903767,1.403002447
544686,NORTH EAST REGION,SENGKANG,103.8917065,1.380499598
573895,CENTRAL REGION,BISHAN,103.8313634,1.357414045
828763,NORTH EAST REGION,PUNGGOL,103.9041767,1.403739389
506865,EAST REGION,PASIR RIS,103.9662608,1.356269563
544704,NORTH EAST REGION,SENGKANG,103.895175,1.38972335
159023,CENTRAL REGION,BUKIT MERAH,103.8205055,1.293117406
828771,NORTH EAST REGION,PUNGGOL,103.8970369,1.402796224
768114,NORTH REGION,YISHUN,103.8484444,1.417186549
689859,WEST REGION,CHOA CHU KANG,103.7481113,1.3844628769999998
737775,NORTH REGION,WOODLANDS,103.7990982,1.432181207
506862,EAST REGION,PASIR RIS,103.9662255,1.357118279
479264,EAST REGION,BEDOK,103.9276227,1.338091035
807012,NORTH EAST REGION,SERANGOON,103.8693372,1.387188417
229723,CENTRAL REGION,ORCHARD,103.8374444,1.303486854
415867,EAST REGION,BEDOK,103.9067383,1.327821237
465514,EAST REGION,BEDOK,103.946657,1.327964715
528587,EAST REGION,TAMPINES,103.9276146,1.350798292
159022,CENTRAL REGION,BUKIT MERAH,103.820154,1.293199081
506868,EAST REGION,PASIR RIS,103.9655256,1.355310403
465497,EAST REGION,BEDOK,103.9297561,1.325336244
529903,EAST REGION,TAMPINES,103.9536575,1.341901156
768895,NORTH REGION,YISHUN,103.8417584,1.433393697
828721,NORTH EAST REGION,PUNGGOL,103.9043289,1.403210656
368055,CENTRAL REGION,TOA PAYOH,103.8805587,1.340689431
534785,NORTH EAST REGION,HOUGANG,103.8951208,1.370735883
573918,CENTRAL REGION,BISHAN,103.8290121,1.365609646
544685,NORTH EAST REGION,SENGKANG,103.891873,1.380907357
828681,NORTH EAST REGION,PUNGGOL,103.9125638,1.399507813
797499,NORTH EAST REGION,SENGKANG,103.8721261,1.387998064
506850,EAST REGION,PASIR RIS,103.9664564,1.355765247
465425,EAST REGION,BEDOK,103.9440235,1.327596824
768118,NORTH REGION,YISHUN,103.8484414,1.417693725
518169,EAST REGION,PASIR RIS,103.9599542,1.375952766
506848,EAST REGION,PASIR RIS,103.9671228,1.35596358
518133,EAST REGION,PASIR RIS,103.9461464,1.368452652
518131,EAST REGION,PASIR RIS,103.9462199,1.369500776
648162,WEST REGION,JURONG WEST,103.7259802,1.3458782219999998
544808,NORTH EAST REGION,SENGKANG,103.9016458,1.3805178809999998
465460,EAST REGION,BEDOK,103.9451256,1.322931186
518178,EAST REGION,PASIR RIS,103.9465205,1.370333658
479274,EAST REGION,BEDOK,103.9186632,1.338729226
506863,EAST REGION,PASIR RIS,103.9664716,1.3567662
573915,CENTRAL REGION,BISHAN,103.8296692,1.3652142880000002
518135,EAST REGION,PASIR RIS,103.9451315,1.368646174
544820,NORTH EAST REGION,SENGKANG,103.8910821,1.381438724
518138,EAST REGION,PASIR RIS,103.9451434,1.369112537
828762,NORTH EAST REGION,PUNGGOL,103.9044954,1.403469646
518136,EAST REGION,PASIR RIS,103.9448099,1.368643387
518137,EAST REGION,PASIR RIS,103.9447885,1.369134124
419538,EAST REGION,BEDOK,103.9063821,1.328319974
828720,NORTH EAST REGION,PUNGGOL,103.9037171,1.403508
465421,EAST REGION,BEDOK,103.9446876,1.32716478
544703,NORTH EAST REGION,SENGKANG,103.8954809,1.389578955
159020,CENTRAL REGION,BUKIT MERAH,103.8193331,1.293202895
479281,EAST REGION,BEDOK,103.9202099,1.338628968
518199,EAST REGION,PASIR RIS,103.9437278,1.370135516
518179,EAST REGION,PASIR RIS,103.9462484,1.3701175330000002
648160,WEST REGION,JURONG WEST,103.7253778,1.345986052
828738,NORTH EAST REGION,PUNGGOL,103.9169335,1.401285616
544815,NORTH EAST REGION,SENGKANG,103.8917124,1.381604627
737774,NORTH REGION,WOODLANDS,103.7993622,1.43230774
528588,EAST REGION,TAMPINES,103.9276915,1.351206448
768861,NORTH REGION,YISHUN,103.8480536,1.424770035
465418,EAST REGION,BEDOK,103.944926,1.327730437
518132,EAST REGION,PASIR RIS,103.9462708,1.369076336
506886,EAST REGION,PASIR RIS,103.9671831,1.3549652680000002
828796,NORTH EAST REGION,PUNGGOL,103.9178992,1.398027964
465417,EAST REGION,BEDOK,103.9447459,1.32766677
415868,EAST REGION,BEDOK,103.9065611,1.327560054
518134,EAST REGION,PASIR RIS,103.9455711,1.368573699
679522,WEST REGION,BUKIT PANJANG,103.7768547,1.371209107
534045,NORTH EAST REGION,HOUGANG,103.9029954,1.3758895480000002
828740,NORTH EAST REGION,PUNGGOL,103.9130026,1.392118069
159018,CENTRAL REGION,BUKIT MERAH,103.8198559,1.292754716
518150,EAST REGION,PASIR RIS,103.9597599,1.375707499
828769,NORTH EAST REGION,PUNGGOL,103.8976985,1.402617209
544707,NORTH EAST REGION,SENGKANG,103.8952561,1.390121708
518139,EAST REGION,PASIR RIS,103.9456673,1.369082868
544814,NORTH EAST REGION,SENGKANG,103.8915434,1.381767701
389799,CENTRAL REGION,GEYLANG,103.882363,1.313535386
677903,WEST REGION,CHOA CHU KANG,103.7598018,1.380482405
506846,EAST REGION,PASIR RIS,103.9665782,1.356328431
348230,CENTRAL REGION,TOA PAYOH,103.8696199,1.331256593
828689,NORTH EAST REGION,PUNGGOL,103.9161873,1.401107924
479273,EAST REGION,BEDOK,103.9189697,1.338654581
529602,EAST REGION,TAMPINES,103.9285712,1.3502805830000002
098022,CENTRAL REGION,BUKIT MERAH,103.8170684,1.266382684
518130,EAST REGION,PASIR RIS,103.9464416,1.3698318109999998
368057,CENTRAL REGION,TOA PAYOH,103.8810361,1.340206068
465422,EAST REGION,BEDOK,103.9445133,1.327085481
828719,NORTH EAST REGION,PUNGGOL,103.9038978,1.403856574
828724,NORTH EAST REGION,PUNGGOL,103.9035079,1.403161743
828743,NORTH EAST REGION,PUNGGOL,103.9138588,1.3924448580000002
465424,EAST REGION,BEDOK,103.9441041,1.327246018
768858,NORTH REGION,YISHUN,103.8480785,1.423854318
519530,EAST REGION,PASIR RIS,103.9417048,1.373830136
768065,NORTH REGION,YISHUN,103.8472745,1.418350663
368056,CENTRAL REGION,TOA PAYOH,103.8807745,1.340456746
544684,NORTH EAST REGION,SENGKANG,103.89236590000002,1.381251494
544687,NORTH EAST REGION,SENGKANG,103.8920536,1.380507754
128807,WEST REGION,CLEMENTI,103.7620813,1.318247503
768111,NORTH REGION,YISHUN,103.8477683,1.4172519890000002
828679,NORTH EAST REGION,PUNGGOL,103.9125305,1.398895221
828764,NORTH EAST REGION,PUNGGOL,103.8970115,1.4022689919999998
128809,WEST REGION,CLEMENTI,103.7611372,1.318631336
528591,EAST REGION,TAMPINES,103.9271747,1.351284401
768865,NORTH REGION,YISHUN,103.8484205,1.423855115
347844,CENTRAL REGION,TOA PAYOH,103.8693966,1.328897666
544688,NORTH EAST REGION,SENGKANG,103.8923686,1.380581174
348232,CENTRAL REGION,TOA PAYOH,103.8696553,1.331834785
479283,EAST REGION,BEDOK,103.9209194,1.338558134
768133,NORTH REGION,SEMBAWANG,103.8246845,1.44503945
368060,CENTRAL REGION,TOA PAYOH,103.8810916,1.340809866
465419,EAST REGION,BEDOK,103.9450778,1.327306488
828791,NORTH EAST REGION,PUNGGOL,103.8974413,1.40175753
797500,NORTH EAST REGION,SENGKANG,103.8718909,1.387990567
465489,EAST REGION,BEDOK,103.9447101,1.324288544
529900,EAST REGION,TAMPINES,103.9535494,1.34140973
768077,NORTH REGION,YISHUN,103.8298936,1.438472634
128994,WEST REGION,CLEMENTI,103.754901,1.323704188
347842,CENTRAL REGION,TOA PAYOH,103.8690715,1.329060385
544831,NORTH EAST REGION,SENGKANG,103.8957848,1.389328687
528590,EAST REGION,TAMPINES,103.9274077,1.351367313
098405,CENTRAL REGION,BUKIT MERAH,103.8133012,1.2668210359999998
479280,EAST REGION,BEDOK,103.9198764,1.338740158
528611,EAST REGION,TAMPINES,103.9396526,1.359616539
757093,NORTH REGION,SEMBAWANG,103.8195259,1.4440515269999998
573893,CENTRAL REGION,BISHAN,103.8302741,1.357807845
465488,EAST REGION,BEDOK,103.9450285,1.324443501
797475,NORTH EAST REGION,SENGKANG,103.8811172,1.39459642
768000,NORTH REGION,SEMBAWANG,103.8274485,1.44493126
544705,NORTH EAST REGION,SENGKANG,103.8956186,1.389950658
159021,CENTRAL REGION,BUKIT MERAH,103.8196783,1.29325615
768076,NORTH REGION,YISHUN,103.8297374,1.438666192
737790,NORTH REGION,WOODLANDS,103.7858141,1.427951926
228240,CENTRAL REGION,NEWTON,103.8354997,1.309990178
465490,EAST REGION,BEDOK,103.9446213,1.323893433
544823,NORTH EAST REGION,SENGKANG,103.8920047,1.3812844780000002
797478,NORTH EAST REGION,SENGKANG,103.8815806,1.394561042
419537,EAST REGION,BEDOK,103.9066115,1.328258894
465491,EAST REGION,BEDOK,103.9447078,1.3235746000000002
534015,NORTH EAST REGION,HOUGANG,103.9035329,1.376506646
544699,NORTH EAST REGION,SENGKANG,103.8950811,1.388937049
797460,NORTH EAST REGION,SENGKANG,103.8812151,1.394020921
738996,NORTH REGION,WOODLANDS,103.8002083,1.4311484840000002
347840,CENTRAL REGION,TOA PAYOH,103.8690446,1.32884034
249095,CENTRAL REGION,TANGLIN,103.8222001,1.294049381
797461,NORTH EAST REGION,SENGKANG,103.8808314,1.394108955
544701,NORTH EAST REGION,SENGKANG,103.8952576,1.3892571000000002
768119,NORTH REGION,YISHUN,103.8487354,1.4175183619999998
544818,NORTH EAST REGION,SENGKANG,103.8909811,1.3809578930000002
544817,NORTH EAST REGION,SENGKANG,103.8912146,1.3808164019999998
189762,CENTRAL REGION,DOWNTOWN CORE,103.8560298,1.294385184
797476,NORTH EAST REGION,SENGKANG,103.881105,1.39506944
648155,WEST REGION,JURONG WEST,103.7253739,1.345362278
534019,NORTH EAST REGION,HOUGANG,103.9031754,1.376241626
807017,NORTH EAST REGION,SERANGOON,103.8695686,1.38679831
128808,WEST REGION,CLEMENTI,103.7619254,1.318822051
368059,CENTRAL REGION,TOA PAYOH,103.8813256,1.340562646
567701,NORTH EAST REGION,ANG MO KIO,103.8344222,1.375500432
518151,EAST REGION,PASIR RIS,103.9594822,1.375830331
544832,NORTH EAST REGION,SENGKANG,103.895658,1.388968121
465457,EAST REGION,BEDOK,103.9450369,1.323267178
648150,WEST REGION,JURONG WEST,103.6971009,1.352544125
529598,EAST REGION,TAMPINES,103.9282723,1.350527326
677669,WEST REGION,BUKIT PANJANG,103.7710632,1.36555402
465407,EAST REGION,BEDOK,103.9483635,1.327317259
689874,WEST REGION,CHOA CHU KANG,103.748374,1.383401954
797462,NORTH EAST REGION,SENGKANG,103.8805148,1.393846556
078882,CENTRAL REGION,DOWNTOWN CORE,103.8456183,1.276799928
567699,NORTH EAST REGION,ANG MO KIO,103.8352852,1.375491779
828712,NORTH EAST REGION,PUNGGOL,103.9079383,1.400827639
677673,WEST REGION,BUKIT PANJANG,103.7639584,1.378665878
518142,EAST REGION,PASIR RIS,103.9461648,1.3710972
387391,CENTRAL REGION,GEYLANG,103.8812315,1.320076441
677671,WEST REGION,BUKIT PANJANG,103.7626155,1.378616545
387389,CENTRAL REGION,GEYLANG,103.8805422,1.319531639
544660,NORTH EAST REGION,SENGKANG,103.8933886,1.397297389
518073,EAST REGION,PASIR RIS,103.9456059,1.372347304
387390,CENTRAL REGION,GEYLANG,103.8806269,1.319835215
768862,NORTH REGION,YISHUN,103.8483936,1.4247821719999998
518144,EAST REGION,PASIR RIS,103.9464645,1.371521365
098183,CENTRAL REGION,SOUTHERN ISLANDS,103.8311694,1.239415475
519949,EAST REGION,PASIR RIS,103.9429955,1.379345546
689885,WEST REGION,CHOA CHU KANG,103.7496028,1.3827978669999998
768863,NORTH REGION,YISHUN,103.8484096,1.424483984
465458,EAST REGION,BEDOK,103.9447791,1.323193473
518071,EAST REGION,PASIR RIS,103.9464018,1.372034705
518074,EAST REGION,PASIR RIS,103.9451958,1.372464154
828770,NORTH EAST REGION,PUNGGOL,103.8973788,1.40276446
544654,NORTH EAST REGION,SENGKANG,103.8910157,1.39945176
797463,NORTH EAST REGION,SENGKANG,103.8804904,1.3934847280000002
158744,CENTRAL REGION,BUKIT MERAH,103.8190008,1.290569997
544627,NORTH EAST REGION,SENGKANG,103.8936418,1.396647105
528771,EAST REGION,TAMPINES,103.9399409,1.358734961
387387,CENTRAL REGION,GEYLANG,103.8808272,1.318974954
768102,NORTH REGION,YISHUN,103.8300756,1.4376054390000002
534014,NORTH EAST REGION,HOUGANG,103.9037256,1.376214714
797501,NORTH EAST REGION,SENGKANG,103.8716517,1.388028518
518076,EAST REGION,PASIR RIS,103.9454913,1.371900284
518141,EAST REGION,PASIR RIS,103.9457446,1.371361562
519291,EAST REGION,PASIR RIS,103.9407817,1.382327681
519532,EAST REGION,PASIR RIS,103.9407792,1.3734401880000002
149739,CENTRAL REGION,QUEENSTOWN,103.8060302,1.295734335
648145,WEST REGION,JURONG WEST,103.69621490000002,1.351897785
518143,EAST REGION,PASIR RIS,103.9465789,1.371037471
098014,CENTRAL REGION,BUKIT MERAH,103.8159536,1.264121465
768864,NORTH REGION,YISHUN,103.8485286,1.424248714
768859,NORTH REGION,YISHUN,103.8479605,1.424171199
189350,CENTRAL REGION,DOWNTOWN CORE,103.8578595,1.29916296
544662,NORTH EAST REGION,SENGKANG,103.8939028,1.397135291
544806,NORTH EAST REGION,SENGKANG,103.9015367,1.3810182
689880,WEST REGION,CHOA CHU KANG,103.7498907,1.3838015280000002
098013,CENTRAL REGION,BUKIT MERAH,103.8163099,1.264496996
347846,CENTRAL REGION,TOA PAYOH,103.8695269,1.328548017
387386,CENTRAL REGION,GEYLANG,103.8813808,1.319189587
518072,EAST REGION,PASIR RIS,103.9459742,1.372134741
469601,EAST REGION,BEDOK,103.9477724,1.327081152
544810,NORTH EAST REGION,SENGKANG,103.9009699,1.38034243
518140,EAST REGION,PASIR RIS,103.9453235,1.3715015869999998
567695,NORTH EAST REGION,ANG MO KIO,103.8339033,1.375496412
797502,NORTH EAST REGION,SENGKANG,103.8717686,1.388474745
168592,CENTRAL REGION,BUKIT MERAH,103.8297877,1.285435181
465423,EAST REGION,BEDOK,103.9443122,1.326995174
768073,NORTH REGION,YISHUN,103.8292712,1.43761742
519945,EAST REGION,PASIR RIS,103.9433803,1.37877593
739014,NORTH REGION,WOODLANDS,103.800635,1.432269663
518070,EAST REGION,PASIR RIS,103.9467702,1.37191999
567700,NORTH EAST REGION,ANG MO KIO,103.8348804,1.375362719
797477,NORTH EAST REGION,SENGKANG,103.8815648,1.395000849
465459,EAST REGION,BEDOK,103.9445231,1.323123317
828795,NORTH EAST REGION,PUNGGOL,103.917626,1.398252851
828693,NORTH EAST REGION,PUNGGOL,103.912883,1.398781524
689884,WEST REGION,CHOA CHU KANG,103.7498534,1.383239387
828798,NORTH EAST REGION,PUNGGOL,103.9175556,1.397677985
739010,NORTH REGION,WOODLANDS,103.8011727,1.432723484
544615,NORTH EAST REGION,SENGKANG,103.8922497,1.398174852
228453,CENTRAL REGION,ROCHOR,103.8481293,1.300690581
567696,NORTH EAST REGION,ANG MO KIO,103.8342266,1.375884494
797485,NORTH EAST REGION,SENGKANG,103.8795137,1.395331962
677667,WEST REGION,BUKIT PANJANG,103.7715509,1.365012703
689881,WEST REGION,CHOA CHU KANG,103.7496751,1.383930038
529597,EAST REGION,TAMPINES,103.9282046,1.350363774
149740,CENTRAL REGION,QUEENSTOWN,103.8065158,1.295463429
677672,WEST REGION,BUKIT PANJANG,103.7634271,1.37842919
529596,EAST REGION,TAMPINES,103.9278575,1.350043858
828799,NORTH EAST REGION,PUNGGOL,103.9173288,1.397904296
529595,EAST REGION,TAMPINES,103.927836,1.3497224469999998
469599,EAST REGION,BEDOK,103.948163,1.326659081
677661,WEST REGION,BUKIT PANJANG,103.7717376,1.365884554
199597,CENTRAL REGION,KALLANG,103.86226,1.302347543
528609,EAST REGION,TAMPINES,103.9401912,1.3596160590000002
797464,NORTH EAST REGION,SENGKANG,103.8807186,1.393193731
266630,CENTRAL REGION,BUKIT TIMAH,103.8117342,1.3210398840000002
529603,EAST REGION,TAMPINES,103.9287972,1.350624211
178884,CENTRAL REGION,DOWNTOWN CORE,103.8510468,1.292987831
677723,WEST REGION,BUKIT PANJANG,103.77027,1.38987347
529601,EAST REGION,TAMPINES,103.928428,1.3500171980000002
768005,NORTH REGION,YISHUN,103.844173,1.434768994
768012,NORTH REGION,YISHUN,103.8447496,1.4353212709999998
828756,NORTH EAST REGION,PUNGGOL,103.9014217,1.4064760019999998
068814,CENTRAL REGION,DOWNTOWN CORE,103.8491813,1.277083407
419540,EAST REGION,BEDOK,103.9067213,1.328512928
828843,NORTH EAST REGION,PUNGGOL,103.9023587,1.406577432
018978,CENTRAL REGION,DOWNTOWN CORE,103.8533269,1.276714985
768009,NORTH REGION,YISHUN,103.8443909,1.435130914
519285,EAST REGION,PASIR RIS,103.9404531,1.3811065969999998
828755,NORTH EAST REGION,PUNGGOL,103.9019239,1.405923085
739000,NORTH REGION,WOODLANDS,103.7991612,1.431290545
828840,NORTH EAST REGION,PUNGGOL,103.9030396,1.407176512
465411,EAST REGION,BEDOK,103.9498052,1.327676588
018979,CENTRAL REGION,DOWNTOWN CORE,103.8536949,1.277224256
528612,EAST REGION,TAMPINES,103.9396912,1.359976806
768072,NORTH REGION,YISHUN,103.8291056,1.43741144
465410,EAST REGION,BEDOK,103.9495042,1.327485972
428776,CENTRAL REGION,MARINE PARADE,103.9034656,1.305205948
648161,WEST REGION,JURONG WEST,103.7259628,1.346246236
768011,NORTH REGION,YISHUN,103.8449498,1.435106556
528592,EAST REGION,TAMPINES,103.9281657,1.35166624
828754,NORTH EAST REGION,PUNGGOL,103.9026608,1.406452003
159027,CENTRAL REGION,BUKIT MERAH,103.8216905,1.2925467659999998
828841,NORTH EAST REGION,PUNGGOL,103.9029083,1.4069372180000002
519947,EAST REGION,PASIR RIS,103.9434854,1.379119656
677666,WEST REGION,BUKIT PANJANG,103.7718732,1.365117414
567697,NORTH EAST REGION,ANG MO KIO,103.8347307,1.376027406
469598,EAST REGION,BEDOK,103.9485263,1.326854414
519953,EAST REGION,PASIR RIS,103.9430398,1.3798499380000002
387393,CENTRAL REGION,GEYLANG,103.881298,1.319637296
518155,EAST REGION,PASIR RIS,103.9599263,1.3767111440000002
828765,NORTH EAST REGION,PUNGGOL,103.8972807,1.402186278
519950,EAST REGION,PASIR RIS,103.942682,1.37933552
518168,EAST REGION,PASIR RIS,103.9600853,1.376225975
518153,EAST REGION,PASIR RIS,103.9593974,1.376551665
528570,EAST REGION,TAMPINES,103.927822,1.352539009
128989,WEST REGION,CLEMENTI,103.7548045,1.32297899
465427,EAST REGION,BEDOK,103.9444988,1.32757609
469600,EAST REGION,BEDOK,103.947634,1.326642984
528773,EAST REGION,TAMPINES,103.9399275,1.3592506830000002
768070,NORTH REGION,YISHUN,103.8287626,1.4370189569999998
528613,EAST REGION,TAMPINES,103.93995490000002,1.359981371
767954,NORTH REGION,SEMBAWANG,103.8269553,1.4466336869999998
518154,EAST REGION,PASIR RIS,103.9597831,1.3767059659999998
677727,WEST REGION,CHOA CHU KANG,103.7600657,1.379953002
465426,EAST REGION,BEDOK,103.944195,1.327578746
528608,EAST REGION,TAMPINES,103.9396458,1.359250631
797639,NORTH EAST REGION,SENGKANG,103.8746502,1.396894895
797415,NORTH EAST REGION,SENGKANG,103.8745546,1.396040552
768075,NORTH REGION,YISHUN,103.8296405,1.438095459
739019,NORTH REGION,WOODLANDS,103.8005216,1.431781279
797416,NORTH EAST REGION,SENGKANG,103.8751326,1.395717661
797417,NORTH EAST REGION,SENGKANG,103.8744603,1.395337069
797637,NORTH EAST REGION,SENGKANG,103.8751328,1.3963896130000002
778885,NORTH REGION,YISHUN,103.8180882,1.404878055
618724,WEST REGION,JURONG WEST,103.7243978,1.33248625
266637,CENTRAL REGION,BUKIT TIMAH,103.8115103,1.320772821
797488,NORTH EAST REGION,SENGKANG,103.8796088,1.394732175
347848,CENTRAL REGION,TOA PAYOH,103.8693233,1.3285251059999998
677668,WEST REGION,BUKIT PANJANG,103.7712777,1.3652485369999998
689873,WEST REGION,CHOA CHU KANG,103.7485808,1.383759646
828714,NORTH EAST REGION,PUNGGOL,103.9077648,1.401272913
689876,WEST REGION,CHOA CHU KANG,103.748788,1.383180487
648164,WEST REGION,JURONG WEST,103.7259712,1.345136979
389783,CENTRAL REGION,GEYLANG,103.8850159,1.317227826
768010,NORTH REGION,YISHUN,103.8441656,1.4353772619999998
387394,CENTRAL REGION,GEYLANG,103.8810053,1.31950742
689871,WEST REGION,CHOA CHU KANG,103.7489972,1.383521327
518152,EAST REGION,PASIR RIS,103.9595235,1.3762203000000002
667981,WEST REGION,BUKIT BATOK,103.7647636,1.364786511
828757,NORTH EAST REGION,PUNGGOL,103.9018181,1.406439455
528598,EAST REGION,TAMPINES,103.9407888,1.3594888019999998
689870,WEST REGION,CHOA CHU KANG,103.7491746,1.3838508109999998
757096,NORTH REGION,SEMBAWANG,103.820219,1.443838001
689875,WEST REGION,CHOA CHU KANG,103.7485884,1.383300451
576444,CENTRAL REGION,BISHAN,103.83012990000002,1.359948262
828842,NORTH EAST REGION,PUNGGOL,103.9027738,1.4066927480000002
266636,CENTRAL REGION,BUKIT TIMAH,103.8116286,1.320905125
828777,NORTH EAST REGION,PUNGGOL,103.8967673,1.40089672
797638,NORTH EAST REGION,SENGKANG,103.8751986,1.3969499230000002
519946,EAST REGION,PASIR RIS,103.9435808,1.3788599419999998
533879,NORTH EAST REGION,HOUGANG,103.904113,1.375416692
518085,EAST REGION,PASIR RIS,103.9579624,1.376801224
648149,WEST REGION,JURONG WEST,103.696891,1.352706612
528614,EAST REGION,TAMPINES,103.94022259999998,1.360014153
828792,NORTH EAST REGION,PUNGGOL,103.89712,1.401692549
533880,NORTH EAST REGION,HOUGANG,103.9039101,1.375038314
767975,NORTH REGION,YISHUN,103.8452607,1.417864391
828793,NORTH EAST REGION,PUNGGOL,103.8968803,1.4017566540000002
469597,EAST REGION,BEDOK,103.948931,1.327133136
533884,NORTH EAST REGION,HOUGANG,103.9029702,1.373777671
126753,WEST REGION,CLEMENTI,103.7526673,1.320817692
528772,EAST REGION,TAMPINES,103.9397086,1.358891235
689872,WEST REGION,CHOA CHU KANG,103.7488023,1.383631394
533883,NORTH EAST REGION,HOUGANG,103.9032599,1.3740932419999998
519954,EAST REGION,PASIR RIS,103.9433321,1.37992216
168594,CENTRAL REGION,BUKIT MERAH,103.8298167,1.284165777
159026,CENTRAL REGION,BUKIT MERAH,103.82108259999998,1.292547476
689869,WEST REGION,CHOA CHU KANG,103.7493682,1.384139906
828766,NORTH EAST REGION,PUNGGOL,103.8975703,1.4022027540000002
828767,NORTH EAST REGION,PUNGGOL,103.8978279,1.402131199
415873,EAST REGION,BEDOK,103.9071491,1.3275825959999998
159028,CENTRAL REGION,BUKIT MERAH,103.8223162,1.292449589
168593,CENTRAL REGION,BUKIT MERAH,103.829806,1.284915709
828768,NORTH EAST REGION,PUNGGOL,103.8979606,1.402541367
159029,CENTRAL REGION,BUKIT MERAH,103.8228367,1.292375067
528568,EAST REGION,TAMPINES,103.9278499,1.3517836580000002
828758,NORTH EAST REGION,PUNGGOL,103.9020889,1.406248061
828790,NORTH EAST REGION,PUNGGOL,103.8976845,1.4016854069999998
128993,WEST REGION,CLEMENTI,103.7546148,1.323535195
387388,CENTRAL REGION,GEYLANG,103.8806159,1.319267105
528769,EAST REGION,TAMPINES,103.9404984,1.35892339
737773,NORTH REGION,WOODLANDS,103.7992882,1.432683331
689886,WEST REGION,CHOA CHU KANG,103.7493908,1.382920375
677670,WEST REGION,BUKIT PANJANG,103.7714133,1.365728514
518075,EAST REGION,PASIR RIS,103.9450876,1.372078871
533867,NORTH EAST REGION,SERANGOON,103.8821299,1.342165522
757095,NORTH REGION,SEMBAWANG,103.820047,1.4442730380000002
533870,NORTH EAST REGION,SERANGOON,103.883332,1.341747657
768014,NORTH REGION,YISHUN,103.844351,1.435759355
797497,NORTH EAST REGION,SENGKANG,103.8724674,1.388350868
648159,WEST REGION,JURONG WEST,103.724023,1.345598541
688193,WEST REGION,CHOA CHU KANG,103.7399652,1.3748639480000002
533869,NORTH EAST REGION,SERANGOON,103.8826354,1.341972939
828775,NORTH EAST REGION,PUNGGOL,103.897212,1.401030133
828778,NORTH EAST REGION,PUNGGOL,103.897008,1.4006896269999998
533874,NORTH EAST REGION,SERANGOON,103.8826065,1.34286199
768797,NORTH REGION,YISHUN,103.8358287,1.4286631980000002
358473,CENTRAL REGION,TOA PAYOH,103.8678698,1.331163262
358474,CENTRAL REGION,TOA PAYOH,103.8669965,1.33154468
533886,NORTH EAST REGION,HOUGANG,103.9023079,1.373431316
768101,NORTH REGION,YISHUN,103.8302776,1.437691999
768103,NORTH REGION,YISHUN,103.8298271,1.437511342
768074,NORTH REGION,YISHUN,103.8294748,1.4378732769999998
768069,NORTH REGION,YISHUN,103.8296251,1.437424782
465409,EAST REGION,BEDOK,103.9492281,1.327304256
768078,NORTH REGION,YISHUN,103.8300291,1.4382414069999998
506894,EAST REGION,PASIR RIS,103.964704,1.356236361
533875,NORTH EAST REGION,SERANGOON,103.8822764,1.34257681
768071,NORTH REGION,YISHUN,103.8289388,1.437220648
767992,NORTH REGION,YISHUN,103.8452774,1.416759229
667968,WEST REGION,BUKIT BATOK,103.7637276,1.364843897
528597,EAST REGION,TAMPINES,103.9412244,1.359473853
797498,NORTH EAST REGION,SENGKANG,103.8724421,1.387883506
519287,EAST REGION,PASIR RIS,103.9400362,1.381620801
319459,CENTRAL REGION,TOA PAYOH,103.8512247,1.33933821
533878,NORTH EAST REGION,HOUGANG,103.9041961,1.375781567
358455,CENTRAL REGION,TOA PAYOH,103.8683519,1.331213227
757061,NORTH REGION,SEMBAWANG,103.8201422,1.443201344
534020,NORTH EAST REGION,HOUGANG,103.9036439,1.3759931440000002
534017,NORTH EAST REGION,HOUGANG,103.9031554,1.376792889
768007,NORTH REGION,YISHUN,103.8437636,1.4352178169999998
533872,NORTH EAST REGION,SERANGOON,103.8829465,1.342264821
528536,EAST REGION,TAMPINES,103.9295262,1.3556227440000002
737769,NORTH REGION,WOODLANDS,103.7999848,1.43232888
533871,NORTH EAST REGION,SERANGOON,103.883154,1.341960619
126754,WEST REGION,CLEMENTI,103.7532909,1.320614301
389782,CENTRAL REGION,GEYLANG,103.8846689,1.317215015
739011,NORTH REGION,WOODLANDS,103.8008982,1.4327264569999998
738998,NORTH REGION,WOODLANDS,103.7998313,1.431448153
768798,NORTH REGION,YISHUN,103.8357366,1.428226805
689882,WEST REGION,CHOA CHU KANG,103.7494294,1.383479399
519948,EAST REGION,PASIR RIS,103.9433298,1.379329624
